Date,actual,arima_pred
2024-05-09,-0.015590012996666,0.0015231608130821866
2024-05-10,0.00443959952266,-0.0006722620406283315
2024-05-13,0.0022125186649836,0.0006346339218873355
2024-05-14,0.0051351172756336,0.001093120439446674
2024-05-15,-0.0007789037357247,0.0007372916650057867
2024-05-16,0.0091157031198713,0.00036497601301929705
2024-05-17,0.0027746873362616,0.0008406732706673769
2024-05-21,0.0027981332388829,0.0002164506989110185
2024-05-22,0.0030469687473969,0.000820937556246126
2024-05-23,0.0162341301383458,-0.0001297269863668564
2024-05-24,-0.0004594812790761,0.0012177731223188342
2024-05-27,-0.0010743358183047,0.0002266047172699478
2024-05-28,-0.0019335775744709,-0.00024151959805883194
2024-05-29,-0.0080474093408375,0.00038930812457053585
2024-05-30,-0.0095611622438567,0.0002558131959870251
2024-05-31,0.0018680341105537,-0.0003008624551491334
2024-06-03,0.0320240306745201,0.0007762731649165822
2024-06-04,-0.0611241959627575,0.0009966489565960469
2024-06-05,0.0330713026490232,0.00040699392011363044
2024-06-06,0.0088487830297353,0.001069822111142882
2024-06-07,0.0203318318180632,0.00095109437960874
2024-06-10,-0.0013298220789751,0.0020932958309575105
2024-06-11,0.0002429019311563,-0.003237704208874681
2024-06-12,0.0024941998100964,0.0006098625338684476
2024-06-13,0.0032512085635553,-0.00014845339344297156
2024-06-14,0.0028464728647632,0.001827687137394186
2024-06-18,0.0039257349959185,0.001561265316547428
2024-06-19,-0.0017801967265448,-0.0026777953543899516
2024-06-20,0.0021663878659495,0.003992835134498335
2024-06-21,-0.0028002164622532,-0.0024725343470824576
2024-06-24,0.0015625352218749,0.0010900823420952382
2024-06-25,0.0077636644675083,0.0020054770430266975
2024-06-26,0.006198787876631,-0.002537487451486266
2024-06-27,0.0073340806597626,0.0037685283033395364
2024-06-28,-0.0014108969297394,-0.0016687053881496304
2024-07-01,0.0054555755969174,0.00032175590447658235
2024-07-02,-0.0007499973340487,0.0019899346428275864
2024-07-03,0.0067196789101684,-0.002158083774278714
2024-07-04,0.0006441994597673,0.0030023218048660966
2024-07-05,0.0008924945580705,-0.000969308973729857
2024-07-08,-0.0001356303337513,0.0001372696064669108
2024-07-09,0.0046211271118829,0.0017619809359576883
2024-07-10,-0.0044608459932337,-0.001436664365147172
2024-07-11,-0.0003495037195243,0.0020545281057421766
2024-07-12,0.0076284032489554,-0.0005167229732612562
2024-07-15,0.0034447298074261,4.5798637359317665e-05
2024-07-16,0.0010691440871768,0.002266167964556574
2024-07-18,0.0076031523871201,-0.0016427009997463608
2024-07-19,-0.0109443477378994,0.0019149292267741733
2024-07-22,-0.000882965972133,0.00014497304376686
2024-07-23,-0.0012329157000276,-0.0009025579211591747
2024-07-24,-0.0026814236311497,0.0020962497197083724
2024-07-25,-0.0003031729363163,-0.0008866590867639887
2024-07-26,0.0174148078999285,0.000731933055152493
2024-07-29,5.0331230625744864e-05,0.0008876969647510072
2024-07-30,0.0008532792280141,9.366278592949282e-05
2024-07-31,0.0037684255675633,0.0013420883169310293
2024-08-01,0.002391816490734,-0.0006779344935172796
2024-08-02,-0.0117921908833044,0.001334184990760681
2024-08-05,-0.0271517531414515,5.0500911740599015e-05
2024-08-06,-0.0026244033870099,-0.001110539137311802
2024-08-07,0.0126300663412452,0.0008421485138240153
2024-08-08,-0.0074564783815551,0.0011266448094535493
2024-08-09,0.0103332912152946,0.0008574488091563277
2024-08-12,-0.0008416385761983,0.00021295140196832068
2024-08-13,-0.0085798488623965,0.0007432047007861202
2024-08-14,0.0001967576418212,0.0008719820513634301
2024-08-16,0.016325768935141,0.0006671928125444215
2024-08-19,0.001282735354142,0.0006242379548408105
2024-08-20,0.0051226163083365,0.0002219209824483248
2024-08-21,0.002884618182089,0.0008563456480432199
2024-08-22,0.0016659691560852,2.9686090467390103e-05
2024-08-23,0.0004694458708691,0.00072336795495062
2024-08-26,0.0075230181481054,0.00033232094482341063
2024-08-27,0.0002858535502177,0.00035751957155553694
2024-08-28,0.0013820469762269,0.0008006901998940128
2024-08-29,0.0039677773564559,-3.420350596584096e-05
2024-08-30,0.0033322021164079,0.0008273372894611563
2024-09-02,0.0016945136137639,0.0003416855271467088
2024-09-03,4.550726442364936e-05,0.00029249444853231873
2024-09-04,-0.0032152453831834,0.0007623074225013074
2024-09-05,-0.0021293438665674,-4.950499242504136e-05
2024-09-06,-0.0117187473822492,0.0007246739080801133
2024-09-09,0.0033843154336383,0.00014974024041094418
2024-09-10,0.0041898603137641,0.00029885848552696986
2024-09-11,-0.0049099977844991,0.0009290212566923612
2024-09-12,0.0187036244247439,-9.284111986714445e-05
2024-09-13,-0.0012769785942554,0.001015390150364824
2024-09-16,0.001074098082679,0.00041197370839598054
2024-09-17,0.0013700476615561,0.00010472147372332424
2024-09-18,-0.0016142974615182,0.0009002167860833398
2024-09-19,0.0015061029073179,-3.7565099314418435e-05
2024-09-20,0.0146525662899847,0.000685346309619383
2024-09-23,0.0057259604541125,0.0006511942911954155
2024-09-24,5.20286681844374e-05,0.0002933174127581776
2024-09-25,0.0024545416621303,0.0007435378869608102
2024-09-26,0.0081156927368075,7.228485921272732e-05
2024-09-27,-0.0014162255444679,0.0008105469148461024
2024-09-30,-0.0141606918570764,0.0003308687685484208
2024-10-01,-0.0005405862138807,1.6492099786118825e-05
2024-10-03,-0.02142424417261,0.0007064719080003903
2024-10-04,-0.0093704618486467,-0.000279531917131788
2024-10-07,-0.0087873712731709,0.000468978921232848
2024-10-08,0.008729434677965,0.0002237346412352419
2024-10-09,-0.0012481693673798,0.00026832962093582726
2024-10-10,0.0006602588660852,0.0007315369229056292
2024-10-11,-0.0013689902517646,3.029884838063354e-05
2024-10-14,0.0065359398889081,0.0006498820472421162
2024-10-15,-0.0028135592532655,0.00045096516185262576
2024-10-16,-0.0034399853806971,0.00022064840375942145
2024-10-17,-0.0089077840900148,0.0006039725992986477
2024-10-18,0.0042013359565505,-8.448808119918471e-05
2024-10-21,-0.0029394984735484,0.0008564418514941666
2024-10-22,-0.0125475729094392,0.00032071788953527534
2024-10-23,-0.0014966842167451,3.385088673376729e-05
2024-10-24,-0.0014784351216731,0.0003120226241858168
2024-10-25,-0.0089995957000837,0.00030645340818075947
2024-10-28,0.0065272189172371,-1.3302526691297918e-05
2024-10-29,0.0052329430871703,0.0003250097972102469
2024-10-30,-0.0051631313061232,0.0004543364946401713
2024-10-31,-0.0055823258691893,0.000510945537966869
2024-11-01,0.0040816636276529,-4.2261235663756393e-05
2024-11-04,-0.0127952853023641,0.0007366803632347282
2024-11-05,0.0090420559405291,5.826709771871179e-05
2024-11-06,0.0111198158079183,0.0002806191178567553
2024-11-07,-0.0116961598894184,0.0012882216932402835
2024-11-08,-0.0021159463488489,-0.0004691545973584014
2024-11-11,-0.0002857116991034,0.0009762197829889421
2024-11-12,-0.0107383813677232,0.00014446486272818177
2024-11-13,-0.0136756491890301,0.00041361106280116366
2024-11-14,-0.001119158461959,0.0004097327297373049
2024-11-18,-0.0033583481065696,0.00040932375097127443
2024-11-19,0.0027547835038892,0.0004083058767009486
2024-11-21,-0.0071946273067947,-0.015426977217739196
2024-11-22,0.0235890420376329,-1.4208603469396779e-05
2024-11-25,0.0130754385217122,0.0004132102168204398
2024-11-26,-0.0011318641340202,-0.0005394775538005844
2024-11-27,0.0033175761911502,0.0013676783604077932
2024-11-28,-0.0149725605075969,0.0004170205505728973
2024-11-29,0.0090310985286958,0.00041281701721958335
2024-12-02,0.0059888509835426,0.000917785611210262
2024-12-03,0.0074323228793726,-0.00017623050945954403
2024-12-04,0.0004210081782723,0.00041863513862367975
2024-12-05,0.0097996517421212,0.0004186236953696576
2024-12-06,-0.0012391968835286,0.000651319882941318
2024-12-09,-0.0023855831698785,0.0007220519497327872
2024-12-10,-0.0003635747066644,2.637357922011073e-05
2024-12-11,0.0012892918089711,0.0007738576767757395
2024-12-12,-0.0037853517923229,0.00024284456374046022
2024-12-13,0.008905773422254,0.00042740817869149893
2024-12-16,-0.0040476496141852,9.706789266566035e-05
2024-12-17,-0.0135602561482743,0.0006701203037984734
2024-12-18,-0.0056516402868919,0.0004161023683584207
2024-12-19,-0.0102658252990389,0.0004144478556632835
2024-12-20,-0.0153223592363376,0.00041155366857127164
2024-12-23,0.0070108395042457,0.00040725819168638006
2024-12-24,-0.0010866989549987,0.000409066108672423
2024-12-26,0.0009498673594489,0.00040867883664485864
2024-12-27,0.0026575452485017,0.00040880912814847766
2024-12-30,-0.0071010004684319,0.000409418246359309
