Date,0
2023-12-20,0.7413756431044173
2023-12-21,0.8253193732627953
2023-12-22,0.8112446374054626
2023-12-26,0.7898575667935882
2023-12-27,0.7698599720436002
2023-12-28,0.7848248912431374
2023-12-29,0.7695159554843994
2024-01-01,0.7509876057373204
2024-01-02,0.7288038600268504
2024-01-03,0.7171298356172807
2024-01-04,0.7248096930291673
2024-01-05,0.7242433576671168
2024-01-08,0.7041713848422736
2024-01-09,0.7365788071536938
2024-01-10,0.7164791846793075
2024-01-11,0.6994720584466868
2024-01-12,0.6803737195377865
2024-01-15,0.7216544454336441
2024-01-16,0.7311670325910706
2024-01-17,0.7190779883731899
2024-01-18,0.9047038791353879
2024-01-19,0.8804184852695554
2024-01-23,0.8693119798708101
2024-01-24,0.9925836099236406
2024-01-25,0.9999025213936922
2024-01-29,0.9786397319287684
2024-01-30,1.0548537913529101
2024-01-31,1.0654733523348001
2024-02-01,1.0574595065378403
2024-02-02,1.019554939752505
2024-02-05,0.997320457266832
2024-02-06,0.969704311315807
2024-02-07,0.952672886572049
2024-02-08,0.9191812925447124
2024-02-09,0.9309198996024219
2024-02-12,0.9019446049148809
2024-02-13,0.9022255810118269
2024-02-14,0.8839127117586095
2024-02-15,0.8583979684782772
2024-02-16,0.8318304382073832
2024-02-19,0.8164507506493384
2024-02-20,0.7935003219150493
2024-02-21,0.7715546122511535
2024-02-22,0.7733404929353315
2024-02-23,0.7741562779429542
2024-02-26,0.7515192249596309
2024-02-27,0.7407849860392696
2024-02-28,0.7238753288503189
2024-02-29,0.7773671241243736
2024-03-01,0.7545794609222696
2024-03-04,0.8382237164959375
2024-03-05,0.8113187344786457
2024-03-06,0.7894738370638731
2024-03-07,0.7764832953553236
2024-03-11,0.7528268239542261
2024-03-12,0.7612728679836727
2024-03-13,0.7384923584307347
2024-03-14,0.8379392592446936
2024-03-15,0.8321315359596299
2024-03-18,0.8268115711087665
2024-03-19,0.8006483795473671
2024-03-20,0.8366067210464322
2024-03-21,0.8098384790177584
2024-03-22,0.806399663797401
2024-03-26,0.7837452315806093
2024-03-27,0.771792404588952
2024-03-28,0.7610237634927639
2024-04-01,0.7693497543145168
2024-04-02,0.7566571699644439
2024-04-03,0.735144917348286
2024-04-04,0.7148915775669469
2024-04-05,0.6994824223402719
2024-04-08,0.6810010519567414
2024-04-09,0.682900789185215
2024-04-10,0.6674678517482705
2024-04-12,0.6606391911782218
2024-04-15,0.7134337360337204
2024-04-16,0.754279839232059
2024-04-18,0.7474122724930756
2024-04-19,0.753144927025079
2024-04-22,0.7507700525655413
2024-04-23,0.7534557455899098
2024-04-24,0.7311631590000779
2024-04-25,0.7106470603439244
2024-04-26,0.714678919173697
2024-04-29,0.7267189285474028
