date,state,cond_vol_annualised
2010-12-06,0,18.3186800407101
2010-12-07,0,17.5883082267414
2010-12-08,0,16.956865843482177
2010-12-09,1,17.217978853324002
2010-12-10,1,19.38980242220956
2010-12-13,0,19.88231054091842
2010-12-14,0,19.26637816126363
2010-12-15,0,18.593010039530277
2010-12-16,0,18.31992626535562
2010-12-20,0,18.063170513843783
2010-12-21,0,17.36072663029939
2010-12-22,0,17.05747368585745
2010-12-23,0,16.484164126610636
2010-12-24,0,15.866897316506401
2010-12-27,0,15.410384542730748
2010-12-28,0,14.91796915240277
2010-12-29,0,14.390210496113518
2010-12-30,0,14.545599110613024
2010-12-31,0,14.225187023695938
2011-01-03,0,13.856364819842861
2011-01-04,0,13.446156380625858
2011-01-05,0,13.054769643623166
2011-01-06,0,13.55640987592051
2011-01-07,1,13.295993378688667
2011-01-10,1,16.64648506624553
2011-01-11,1,18.972658193560353
2011-01-12,1,18.209284911196708
2011-01-13,1,19.068894326127506
2011-01-14,1,20.494884971902394
2011-01-17,1,20.875140250044247
2011-01-18,1,20.003784907299305
2011-01-19,0,19.7634557076009
2011-01-20,0,19.22622917144378
2011-01-21,0,18.501245291047375
2011-01-24,0,17.82368978335776
2011-01-25,0,17.42957112414611
2011-01-27,1,17.40653684317491
2011-01-28,1,17.896028406777894
2011-01-31,1,18.569822819937105
2011-02-01,1,17.8301229219204
2011-02-02,1,18.66213307950879
2011-02-03,1,17.95388655565871
2011-02-04,1,18.60981932619279
2011-02-07,1,21.08785133471936
2011-02-08,1,20.20893649500606
2011-02-09,1,20.603528581853343
2011-02-10,1,20.323948109569923
2011-02-11,1,19.62053540565304
2011-02-14,1,19.940626718716683
2011-02-15,1,21.980605780599777
2011-02-16,1,21.068348434118512
2011-02-17,1,20.186240143859013
2011-02-18,1,19.964436236822614
2011-02-21,1,20.545571353719996
2011-02-22,1,20.282044105651117
2011-02-23,1,19.951441682433657
2011-02-24,1,19.30830844511471
2011-02-25,1,23.32689420719429
2011-02-28,1,22.655094152783196
2011-03-01,1,21.755339580412222
2011-03-03,1,25.318894353820664
2011-03-04,1,24.209324907174604
2011-03-07,1,23.157829621552175
2011-03-08,1,22.971253181787528
2011-03-09,1,22.464464800009754
2011-03-10,1,21.506406012597616
2011-03-11,1,20.85587298254192
2011-03-14,1,20.363971583229485
2011-03-15,1,20.63143944423173
2011-03-16,1,21.05602052985683
2011-03-17,1,20.771848869679403
2011-03-18,1,20.69476125511994
2011-03-21,1,20.670931428478795
2011-03-22,1,19.819467251134107
2011-03-23,1,19.333454863319094
2011-03-24,1,19.108910001575804
2011-03-25,1,18.52714775643614
2011-03-28,0,20.27257053183096
2011-03-29,0,19.500950261847294
2011-03-30,0,19.002303136080048
2011-03-31,0,18.55342292035198
2011-04-01,0,18.046956004884358
2011-04-04,0,17.36158061589279
2011-04-05,0,17.68206506250622
2011-04-06,0,16.99611137933508
2011-04-07,0,16.419845998735607
2011-04-08,0,15.808704755252098
2011-04-11,0,15.619847672185907
2011-04-13,1,15.645153145599009
2011-04-15,1,17.65320362147614
2011-04-18,1,18.493082329438877
2011-04-19,1,19.078104840553856
2011-04-20,1,18.337357103823663
2011-04-21,0,19.229881371275308
2011-04-25,0,18.50835684796458
2011-04-26,0,17.803097196861543
2011-04-27,0,17.11133492891582
2011-04-28,0,16.685063086051102
2011-04-29,0,16.479739300669817
2011-05-02,0,16.097221221091537
2011-05-03,1,15.958598832065686
2011-05-04,1,18.633765151675195
2011-05-05,1,17.983083507393136
2011-05-06,1,18.402882151430596
2011-05-09,0,19.041289855763665
2011-05-10,0,18.291106723478496
2011-05-11,0,17.595626918580987
2011-05-12,0,16.988717308566063
2011-05-13,0,17.612055168573256
2011-05-16,0,17.554810139722875
2011-05-17,0,17.383282697671746
2011-05-18,0,17.394564461074882
2011-05-19,0,16.777002832713872
2011-05-20,0,16.13690906404062
2011-05-23,1,16.08331333037717
2011-05-24,0,17.67609269190193
2011-05-25,0,17.00622572038915
2011-05-26,0,16.841780674715796
2011-05-27,0,16.92338584034259
2011-05-30,0,16.85156192799245
2011-06-01,1,16.228329150851536
2011-06-02,0,18.059596325692578
2011-06-03,0,17.814990460556988
2011-06-06,0,17.31541148473958
2011-06-07,0,16.680917429622895
2011-06-08,0,16.106601920070197
2011-06-09,0,15.741973279165059
2011-06-10,0,15.170994381839034
2011-06-13,0,14.934314431856924
2011-06-14,0,14.4059686375709
2011-06-15,0,13.945087114251079
2011-06-16,0,14.238189364172841
2011-06-17,0,14.334093049463252
2011-06-20,1,14.05948195657292
2011-06-21,0,16.31046014070404
2011-06-22,0,15.782520479948639
2011-06-23,0,15.201065325921022
2011-06-24,1,14.948521395745958
2011-06-27,0,18.479649271457625
2011-06-28,0,18.038093330151032
2011-06-29,0,17.35208141258078
2011-06-30,0,17.160145917594598
2011-07-01,0,16.779340031896393
2011-07-04,0,16.264163446559923
2011-07-05,0,15.738414802074395
2011-07-06,0,15.262693582854311
2011-07-07,1,14.727284481460638
2011-07-08,0,16.105365730621692
2011-07-11,0,16.626278673261957
2011-07-12,1,16.332830311615098
2011-07-13,0,17.198065586122517
2011-07-15,0,17.17207873993332
2011-07-18,0,16.53952984660247
2011-07-19,0,15.974152539504477
2011-07-20,0,15.74957777210233
2011-07-21,0,15.721776384142872
2011-07-22,1,15.276812307861507
2011-07-25,0,16.28231646744771
2011-07-26,1,15.898024516401298
2011-07-27,0,17.54673743407882
2011-07-28,0,16.95931654986074
2011-07-29,0,16.997482250678388
2011-08-01,0,16.352221589469597
2011-08-02,0,15.913134792680404
2011-08-03,0,16.205198814697983
2011-08-04,1,16.12286787568268
2011-08-05,1,16.603075814408232
2011-08-08,1,18.775040644215142
2011-08-09,1,19.517805487892677
2011-08-10,1,19.105306765725263
2011-08-11,0,19.684289043864393
2011-08-12,0,19.08702180499207
2011-08-16,0,19.175940009980728
2011-08-17,0,18.645943782575916
2011-08-18,1,17.968280248915505
2011-08-19,1,20.050682191937625
2011-08-22,1,20.96689681807745
2011-08-23,1,20.67796172911741
2011-08-24,1,20.135562458041232
2011-08-25,1,20.191489535174828
2011-08-26,1,19.814606058019514
2011-08-29,1,20.71836443274082
2011-08-30,1,25.149834067745285
2011-09-02,1,24.70039076530227
2011-09-05,1,23.76500719385609
2011-09-06,1,22.84602546184163
2011-09-07,1,22.2226707273891
2011-09-08,1,21.759595540842337
2011-09-09,1,20.913390373458604
2011-09-12,1,21.68434385911179
2011-09-13,1,22.799268607298604
2011-09-14,1,21.823892404851062
2011-09-15,1,21.673955761328713
2011-09-16,1,21.250985929071252
2011-09-19,1,20.35823496339482
2011-09-20,1,20.069179818282766
2011-09-21,1,21.337365610603616
2011-09-22,1,20.49596250579105
2011-09-23,1,26.78665094453474
2011-09-26,1,25.90189580072114
2011-09-27,1,24.944181578301798
2011-09-28,1,26.50041053340117
2011-09-29,1,25.55275121445341
2011-09-30,1,25.13512550158641
2011-10-03,1,24.982165811580895
2011-10-04,1,25.2348636086828
2011-10-05,1,25.034579276371286
2011-10-07,1,24.014043009223744
2011-10-10,1,25.86027077983558
2011-10-11,1,25.635157885097538
2011-10-12,1,24.538433464595087
2011-10-13,1,25.766742192123754
2011-10-14,1,24.784544288080177
2011-10-17,1,24.12325829236356
2011-10-18,1,23.13660567459673
2011-10-19,1,23.242937655005168
2011-10-20,1,23.917200563780717
2011-10-21,1,23.404403131326053
2011-10-24,1,22.68794305384324
2011-10-25,1,22.10264428518523
2011-10-28,1,22.33854831701738
2011-10-31,1,25.014921953651506
2011-11-01,1,24.227809657850237
2011-11-02,1,23.820375222014324
2011-11-03,1,22.790837061153358
2011-11-04,1,21.815760408929865
2011-11-08,1,20.920403043397428
2011-11-09,1,20.045364135738556
2011-11-11,1,20.108101143413215
2011-11-14,1,19.740430881489562
2011-11-15,1,19.01357361549767
2011-11-16,1,19.55401817058106
2011-11-17,1,19.02257587373621
2011-11-18,1,20.11244640476516
2011-11-21,1,19.4324304104179
2011-11-22,1,21.949528234741923
2011-11-23,1,21.285357332340897
2011-11-25,1,22.807724486116797
2011-11-28,1,21.837122782346064
2011-11-29,1,24.290399896588198
2011-11-30,1,23.84975126216903
2011-12-01,1,22.951290378865316
2011-12-02,1,23.702489598633093
2011-12-05,1,24.335419998843708
2011-12-07,1,23.34528668200055
2011-12-08,1,22.42448068078451
2011-12-09,1,23.9270057718065
2011-12-12,1,23.766715299074637
2011-12-13,1,24.476951022154772
2011-12-14,1,23.648836123424175
2011-12-15,1,22.986006325870807
2011-12-16,1,22.0659556419134
2011-12-19,1,22.91973822031378
2011-12-20,1,22.19535210353468
2011-12-21,1,22.26694732993546
2011-12-22,1,25.431720485028215
2011-12-23,1,24.43434833289597
2011-12-27,1,23.486973501971182
2011-12-28,1,22.720309432347744
2011-12-29,1,22.222295049355566
2011-12-30,1,21.982521490336527
2012-01-03,1,21.14303715434415
2012-01-04,1,23.889085858863808
2012-01-05,1,23.008579801622265
2012-01-06,1,22.02117846841857
2012-01-09,1,21.087600652259255
2012-01-10,1,20.250336692170755
2012-01-11,1,21.545579751731587
2012-01-12,0,20.636696692026042
2012-01-13,0,19.996024086254913
2012-01-16,0,19.41745613471228
2012-01-17,1,18.62591479867197
2012-01-18,0,19.510204585123663
2012-01-19,0,18.798756256740926
2012-01-20,0,18.785852728820927
2012-01-23,0,18.141193712995413
2012-01-24,1,17.432327051073436
2012-01-25,0,18.02740633628092
2012-01-27,0,17.41313443923041
2012-01-30,1,17.081934707610888
2012-01-31,1,19.374062365899228
2012-02-01,0,20.996870584805183
2012-02-02,0,20.222459917083764
2012-02-03,0,19.515704111474378
2012-02-06,0,19.183275368350756
2012-02-07,0,18.552069762719402
2012-02-08,0,17.991019100996088
2012-02-09,0,17.468279036545788
2012-02-10,0,17.063763333913254
2012-02-13,0,16.6764507540871
2012-02-14,0,16.05071146060273
2012-02-15,1,15.546961675538007
2012-02-16,0,17.29514447739804
2012-02-17,0,16.70503371799718
2012-02-21,0,16.368936505636604
2012-02-22,1,16.012706801454478
2012-02-23,0,17.55508492353803
2012-02-24,0,16.930074795691535
2012-02-27,1,16.884217125534253
2012-02-28,1,20.223712113068
2012-02-29,1,20.98581998816647
2012-03-01,1,20.108037074396403
2012-03-02,1,19.708799142676284
2012-03-05,1,18.968718929707084
2012-03-06,1,19.44038376377028
2012-03-07,1,19.22481693748498
2012-03-09,1,18.444128749032163
2012-03-12,1,19.778105122465313
2012-03-13,1,18.998791132630515
2012-03-14,1,18.960191167485984
2012-03-15,1,18.323459204559406
2012-03-16,0,18.948852274854435
2012-03-19,0,18.81180454024911
2012-03-20,0,18.72141192898658
2012-03-21,1,18.018073524396225
2012-03-22,1,18.587175419010823
2012-03-23,1,21.467073190795393
2012-03-26,1,21.064561655971207
2012-03-27,1,21.825592065074805
2012-03-28,1,21.480430007377052
2012-03-29,1,21.090220343077952
2012-03-30,1,20.25633001215669
2012-04-02,1,21.575115134933082
2012-04-03,1,20.68061209241247
2012-04-04,1,20.031056816066418
2012-04-09,1,19.479134832115975
2012-04-10,0,20.056764553582017
2012-04-11,0,19.251815289858826
2012-04-12,0,18.559339097800063
2012-04-13,0,18.214675940941753
2012-04-16,0,18.583537614943804
2012-04-17,0,17.911717414011285
2012-04-18,0,17.860058623424912
2012-04-19,0,17.155575342126568
2012-04-20,0,16.653678762518314
2012-04-23,1,16.45744262883269
2012-04-24,0,17.50628529976329
2012-04-25,0,16.940256110154895
2012-04-26,0,16.441101459574167
2012-04-27,0,15.875789878626415
2012-04-30,0,15.286000310537434
2012-05-02,0,15.3742274558745
2012-05-03,0,14.877321102604528
2012-05-04,1,15.010554885582918
2012-05-07,0,16.781612257170003
2012-05-08,1,16.33224861709901
2012-05-09,0,18.795798958913128
2012-05-10,0,18.141682487162534
2012-05-11,0,17.449807961991578
2012-05-14,0,17.151138169724437
2012-05-15,0,16.60548281591453
2012-05-16,1,16.22237487834701
2012-05-17,0,17.541066999093538
2012-05-18,0,16.89948009846972
2012-05-22,0,16.31635345144267
2012-05-23,0,16.03367048212787
2012-05-24,1,15.606224495621333
2012-05-25,0,16.758061487119207
2012-05-28,0,16.143988410984694
2012-05-29,0,16.451071033980828
2012-05-30,0,15.828468053904272
2012-05-31,0,15.683813761408006
2012-06-01,1,15.282758270127518
2012-06-04,0,16.515307959461804
2012-06-05,0,15.902511043589648
2012-06-06,1,15.337688044680894
2012-06-07,0,18.54696543455603
2012-06-08,0,18.134627096395
2012-06-11,0,17.44884424536339
2012-06-12,0,16.829138750557885
2012-06-13,0,16.960314974243175
2012-06-14,0,16.307815383531317
2012-06-15,1,16.785919036007705
2012-06-18,1,17.697455457447603
2012-06-19,0,18.436562098846036
2012-06-20,0,18.03095989764638
2012-06-21,0,17.340578495835377
2012-06-22,0,16.982741621621354
2012-06-25,0,16.46022256637597
2012-06-26,0,16.080489048705868
2012-06-27,0,15.483871063432925
2012-06-28,0,14.981282051228215
2012-06-29,1,14.445402702083076
2012-07-02,0,17.38782268336416
2012-07-03,0,16.740101593472282
2012-07-04,0,16.10878460305794
2012-07-05,0,15.534908671324981
2012-07-06,0,15.052934104773682
2012-07-09,0,14.56644218260203
2012-07-10,0,14.514497936825325
2012-07-11,0,15.093620733379279
2012-07-12,0,15.058183205875364
2012-07-13,0,15.672589133021408
2012-07-16,0,15.104274799586552
2012-07-17,0,14.83333281515516
2012-07-18,0,14.317847082083382
2012-07-19,0,13.91693824759251
2012-07-20,0,13.55299732493904
2012-07-23,1,13.574352775466378
2012-07-24,0,15.036466766206107
2012-07-25,0,14.532953201402272
2012-07-26,0,14.169679712372348
2012-07-27,0,14.9180782977143
2012-07-30,1,15.19237364145599
2012-07-31,0,16.52977115047098
2012-08-01,0,15.974168753828648
2012-08-02,0,15.390302534049301
2012-08-03,0,14.88547000440108
2012-08-06,0,14.404392570160931
2012-08-07,0,14.85907003350756
2012-08-08,0,14.800636815575505
2012-08-09,0,14.282290322508503
2012-08-10,0,13.861894969727269
2012-08-13,0,13.399289507197786
2012-08-14,0,13.101211854468003
2012-08-16,0,12.859567950607174
2012-08-17,0,12.593273407742453
2012-08-21,0,12.206616429249905
2012-08-22,0,12.522436284772468
2012-08-23,0,12.205079264909678
2012-08-24,0,11.843616040561807
2012-08-27,0,11.787087141736825
2012-08-29,0,11.863576137597187
2012-08-30,0,12.640565645763866
2012-08-31,0,12.443153635625837
2012-09-03,0,13.115230584548925
2012-09-04,0,12.702193920281935
2012-09-05,0,12.383299740374834
2012-09-06,0,12.805403457110067
2012-09-07,1,12.445031534433284
2012-09-10,0,14.508729628637917
2012-09-11,0,14.024475144037472
2012-09-12,0,13.663745136551768
2012-09-13,0,13.530730683958698
2012-09-14,1,13.084247983289309
2012-09-17,0,16.67956492143283
2012-09-18,0,16.112249367919972
2012-09-20,0,15.55020133566182
2012-09-21,1,15.414198103027546
2012-09-24,0,18.15082484916991
2012-09-25,0,17.632298949226886
2012-09-26,0,16.941096088179428
2012-09-27,0,16.31975314311903
2012-09-28,0,15.760483592633946
2012-10-01,0,15.65540121739579
2012-10-03,0,15.089274016573011
2012-10-04,0,14.557260057628014
2012-10-05,0,14.579030770276775
2012-10-08,0,14.519763361795787
2012-10-09,0,15.021541208117092
2012-10-10,0,14.653636593287088
2012-10-11,0,14.839462038706824
2012-10-12,0,14.897795117284925
2012-10-15,0,14.678739409575826
2012-10-16,0,14.176791537110022
2012-10-17,0,14.08469353216729
2012-10-18,0,13.626017666493214
2012-10-19,0,13.778682683879612
2012-10-22,0,13.702454142162441
2012-10-23,0,13.459067950620833
2012-10-25,0,13.232442060105118
2012-10-29,0,12.832657357396243
2012-10-30,0,12.878863938144754
2012-10-31,0,13.555554705866886
2012-11-01,0,13.215453283368168
2012-11-02,0,12.86894430929086
2012-11-05,0,12.948839245646186
2012-11-06,0,12.538782282327999
2012-11-07,0,12.218171670209493
2012-11-08,0,12.081367689558713
2012-11-09,0,11.908602741371622
2012-11-12,0,12.2797164569868
2012-11-15,0,11.91536399159914
2012-11-16,0,12.3680970402772
2012-11-19,0,12.804475965609399
2012-11-20,0,12.406478927791994
2012-11-21,0,12.03740023561594
2012-11-22,0,12.056799830320964
2012-11-23,0,11.714313760189178
2012-11-26,0,11.394082314410124
2012-11-27,1,11.096899655983776
2012-11-29,1,12.664525387831826
2012-11-30,0,13.89547602916827
2012-12-03,0,13.829298679085815
2012-12-04,0,13.406765430118117
2012-12-05,0,13.02268296854119
2012-12-06,0,12.616588878230727
2012-12-07,0,12.367559975074892
2012-12-10,0,12.184825675351217
2012-12-11,0,11.824824603279518
2012-12-12,0,11.535731635998376
2012-12-13,0,11.270449708143323
2012-12-14,0,11.359786331952835
2012-12-17,0,11.219791411176063
2012-12-18,0,11.119453530732786
2012-12-19,0,11.146128587298898
2012-12-20,0,11.02286769126807
2012-12-21,0,10.835916024578534
2012-12-24,0,11.788251034831223
2012-12-26,0,11.472212925628773
2012-12-27,0,11.623705443254412
2012-12-28,0,11.746861627263463
2012-12-31,0,11.729845750540955
2013-01-02,1,11.421971248096538
2013-01-03,0,12.66688688687218
2013-01-04,0,12.284146947436174
2013-01-07,0,11.91822206030375
2013-01-08,0,11.790933143488644
2013-01-09,0,11.484711808377686
2013-01-10,0,11.460354524736044
2013-01-11,0,11.156016371551878
2013-01-14,0,10.976740474828205
2013-01-15,0,11.79989632220396
2013-01-16,0,11.584639679749921
2013-01-17,0,12.074241771373195
2013-01-18,0,12.029168579651587
2013-01-21,0,11.75229419712114
2013-01-22,0,11.450185669217042
2013-01-23,0,11.472769986418223
2013-01-24,0,11.16456633572784
2013-01-25,0,11.237089764291145
2013-01-28,0,11.571021586029302
2013-01-29,0,11.266740025281988
2013-01-30,0,11.164259032219118
2013-01-31,0,10.87699033844171
2013-02-01,0,10.766249601225839
2013-02-04,0,10.869881116245576
2013-02-05,0,10.645728270986607
2013-02-06,0,10.684577500919346
2013-02-07,0,10.427926103678931
2013-02-08,0,10.35211925719332
2013-02-11,0,10.50179019057627
2013-02-12,0,10.273767764814064
2013-02-13,0,10.154429137082664
2013-02-14,0,9.940780816668635
2013-02-15,0,10.181955304454016
2013-02-18,0,9.994543221145566
2013-02-19,0,9.801864737641688
2013-02-20,0,9.960936209086421
2013-02-21,1,9.760959377007216
2013-02-22,0,11.813435881265153
2013-02-25,0,11.478188847988193
2013-02-26,1,11.165793909242769
2013-02-27,0,13.122337957126893
2013-02-28,1,13.004552622330738
2013-03-01,0,15.092419329174232
2013-03-04,0,14.706141232922773
2013-03-05,0,14.336437540905251
2013-03-06,0,15.142197971569734
2013-03-07,0,14.710478593948103
2013-03-08,0,14.474022715952716
2013-03-11,0,15.044830232541553
2013-03-12,0,14.531334951794495
2013-03-13,0,14.202255407699052
2013-03-14,0,14.498477940326378
2013-03-15,0,14.60841889850027
2013-03-18,0,14.477299688937654
2013-03-19,1,14.27081958000868
2013-03-20,0,15.338194138999556
2013-03-21,0,15.264265371674844
2013-03-22,0,14.984207742615231
2013-03-25,0,14.470205662088038
2013-03-26,0,14.06534057565976
2013-03-28,0,13.58871160598504
2013-04-01,0,13.422311027076997
2013-04-02,0,13.030833304551349
2013-04-03,0,12.945016508686829
2013-04-04,1,13.95977504299925
2013-04-05,0,15.387042125986437
2013-04-08,0,14.900446958909102
2013-04-09,0,14.413352299897658
2013-04-10,0,14.503234274718139
2013-04-11,0,14.816461443693598
2013-04-12,0,14.436428833170941
2013-04-15,0,15.002924810397495
2013-04-16,1,14.814720078048543
2013-04-17,0,16.73217596784162
2013-04-18,1,16.12118296290787
2013-04-22,0,16.97971619036755
2013-04-23,0,16.626033477927297
2013-04-25,0,15.995095251589197
2013-04-26,0,16.39128032772544
2013-04-29,0,16.25021620845679
2013-04-30,0,15.812593415711984
2013-05-02,0,15.298137373309672
2013-05-03,0,15.424925816069802
2013-05-06,0,15.552051204977749
2013-05-07,0,15.110330110383476
2013-05-08,0,15.333885302726111
2013-05-09,0,14.820481937216693
2013-05-10,0,14.397045139423842
2013-05-13,1,14.221134857979179
2013-05-14,0,16.233110197908566
2013-05-15,1,15.676531593523585
